event_id,interview_id,impd,date,month,year,anghrs,pref_genus,catch_type,catch_rate
89138,15967,CLSB,2015-04-01,4,2015,1,Anything,target,0
89139,15968,CLSB,2015-04-01,4,2015,1.5,Ictalurus,total,2.6666666666666665
89139,15968,CLSB,2015-04-01,4,2015,1.5,Ictalurus,target,2
89139,15969,CLSB,2015-04-01,4,2015,1.5,Anything,total,1.3333333333333333
89139,15969,CLSB,2015-04-01,4,2015,1.5,Anything,target,1.3333333333333333
89139,15970,CLSB,2015-04-01,4,2015,0.5,Sander,total,0
89139,15970,CLSB,2015-04-01,4,2015,0.5,Sander,target,0
89139,15971,CLSB,2015-04-01,4,2015,1,Ictalurus,total,0
89139,15971,CLSB,2015-04-01,4,2015,1,Ictalurus,target,0
89139,15972,CLSB,2015-04-01,4,2015,1,Anything,total,0
89139,15972,CLSB,2015-04-01,4,2015,1,Anything,target,0
89139,15973,CLSB,2015-04-01,4,2015,2,Ictalurus,total,0
89139,15973,CLSB,2015-04-01,4,2015,2,Ictalurus,target,0
89139,15974,CLSB,2015-04-01,4,2015,2,Pomoxis,total,4.5
89139,15974,CLSB,2015-04-01,4,2015,2,Pomoxis,target,2.5
89139,15975,CLSB,2015-04-01,4,2015,1,Anything,total,0
89139,15975,CLSB,2015-04-01,4,2015,1,Anything,target,0
89139,15976,CLSB,2015-04-01,4,2015,0.5,Anything,total,0
89139,15976,CLSB,2015-04-01,4,2015,0.5,Anything,target,0
89139,15977,CLSB,2015-04-01,4,2015,0.25,Anything,total,0
89139,15977,CLSB,2015-04-01,4,2015,0.25,Anything,target,0
89139,15978,CLSB,2015-04-01,4,2015,1.5,Anything,total,0.6666666666666666
89139,15978,CLSB,2015-04-01,4,2015,1.5,Anything,target,0.6666666666666666
89139,15979,CLSB,2015-04-01,4,2015,2,Anything,total,0
89139,15979,CLSB,2015-04-01,4,2015,2,Anything,target,0
89140,15980,CLSB,2015-05-01,5,2015,1,Anything,total,0
89140,15980,CLSB,2015-05-01,5,2015,1,Anything,target,0
89140,15981,CLSB,2015-05-01,5,2015,0.75,Anything,total,0
89140,15981,CLSB,2015-05-01,5,2015,0.75,Anything,target,0
89140,15982,CLSB,2015-05-01,5,2015,3,Anything,total,1.6666666666666667
89140,15982,CLSB,2015-05-01,5,2015,3,Anything,target,1.6666666666666667
89140,15983,CLSB,2015-05-01,5,2015,1.5,Anything,total,1.3333333333333333
89140,15983,CLSB,2015-05-01,5,2015,1.5,Anything,target,1.3333333333333333
89140,15984,CLSB,2015-05-01,5,2015,1,Anything,total,0
89140,15984,CLSB,2015-05-01,5,2015,1,Anything,target,0
89140,15985,CLSB,2015-05-01,5,2015,0.75,Anything,total,0
89140,15985,CLSB,2015-05-01,5,2015,0.75,Anything,target,0
89140,15986,CLSB,2015-05-01,5,2015,1,Ictalurus,total,0
89140,15986,CLSB,2015-05-01,5,2015,1,Ictalurus,target,0
89140,15987,CLSB,2015-05-01,5,2015,1,Pomoxis,total,0
89140,15987,CLSB,2015-05-01,5,2015,1,Pomoxis,target,0
89141,15988,CLSB,2015-05-01,5,2015,0.5,Anything,total,0
89141,15988,CLSB,2015-05-01,5,2015,0.5,Anything,target,0
89141,15989,CLSB,2015-05-01,5,2015,2,Anything,total,0
89141,15989,CLSB,2015-05-01,5,2015,2,Anything,target,0
89141,15990,CLSB,2015-05-01,5,2015,1.5,Anything,total,1.3333333333333333
89141,15990,CLSB,2015-05-01,5,2015,1.5,Anything,target,1.3333333333333333
89141,15991,CLSB,2015-05-01,5,2015,6,Ictalurus,total,1
89141,15991,CLSB,2015-05-01,5,2015,6,Ictalurus,target,0.3333333333333333
89141,15992,CLSB,2015-05-01,5,2015,1.5,Anything,total,4
89141,15992,CLSB,2015-05-01,5,2015,1.5,Anything,target,4
89141,15993,CLSB,2015-05-01,5,2015,2,Ictalurus,total,1.5
89141,15993,CLSB,2015-05-01,5,2015,2,Ictalurus,target,1
89141,15994,CLSB,2015-05-01,5,2015,3,Anything,total,3.6666666666666665
89141,15994,CLSB,2015-05-01,5,2015,3,Anything,target,3.6666666666666665
89142,15995,CLSB,2015-05-01,5,2015,6.75,Anything,total,1.7777777777777777
89142,15995,CLSB,2015-05-01,5,2015,6.75,Anything,target,1.7777777777777777
89142,15996,CLSB,2015-05-01,5,2015,0.25,Anything,total,8
89142,15996,CLSB,2015-05-01,5,2015,0.25,Anything,target,8
89142,15997,CLSB,2015-05-01,5,2015,7.5,Pylodictis,total,0.6666666666666666
89142,15997,CLSB,2015-05-01,5,2015,7.5,Pylodictis,target,0.4
89142,15998,CLSB,2015-05-01,5,2015,6,Anything,total,1
89142,15998,CLSB,2015-05-01,5,2015,6,Anything,target,1
89142,15999,CLSB,2015-05-01,5,2015,3,Anything,total,2.6666666666666665
89142,15999,CLSB,2015-05-01,5,2015,3,Anything,target,2.6666666666666665
89142,16000,CLSB,2015-05-01,5,2015,3,Pylodictis,total,1
89142,16000,CLSB,2015-05-01,5,2015,3,Pylodictis,target,0.6666666666666666
89142,16001,CLSB,2015-05-01,5,2015,3,Anything,total,1.3333333333333333
89142,16001,CLSB,2015-05-01,5,2015,3,Anything,target,1.3333333333333333
89143,16002,CLSB,2015-06-01,6,2015,1,Ictalurus,total,0
89143,16002,CLSB,2015-06-01,6,2015,1,Ictalurus,target,0
89143,16003,CLSB,2015-06-01,6,2015,2,Anything,total,0.5
89143,16003,CLSB,2015-06-01,6,2015,2,Anything,target,0.5
89143,16004,CLSB,2015-06-01,6,2015,2,Pylodictis,total,8.5
89143,16004,CLSB,2015-06-01,6,2015,2,Pylodictis,target,0.5
89143,16005,CLSB,2015-06-01,6,2015,2,Anything,total,3
89143,16005,CLSB,2015-06-01,6,2015,2,Anything,target,3
89143,16006,CLSB,2015-06-01,6,2015,1.5,Anything,total,3.3333333333333335
89143,16006,CLSB,2015-06-01,6,2015,1.5,Anything,target,3.3333333333333335
89143,16007,CLSB,2015-06-01,6,2015,1.5,Hypopthalmichthys,total,1.3333333333333333
89143,16007,CLSB,2015-06-01,6,2015,1.5,Hypopthalmichthys,target,0.6666666666666666
89143,16008,CLSB,2015-06-01,6,2015,0.5,Hypopthalmichthys,total,0
89143,16008,CLSB,2015-06-01,6,2015,0.5,Hypopthalmichthys,target,0
89143,16009,CLSB,2015-06-01,6,2015,1.5,Anything,total,2
89143,16009,CLSB,2015-06-01,6,2015,1.5,Anything,target,2
89143,16010,CLSB,2015-06-01,6,2015,1,Ictalurus,total,3
89143,16010,CLSB,2015-06-01,6,2015,1,Ictalurus,target,3
89143,16011,CLSB,2015-06-01,6,2015,1.5,Cyprinus,total,1.3333333333333333
89143,16011,CLSB,2015-06-01,6,2015,1.5,Cyprinus,target,0
89143,16012,CLSB,2015-06-01,6,2015,1,Pylodictis,total,2
89143,16012,CLSB,2015-06-01,6,2015,1,Pylodictis,target,1
89144,16013,CLSB,2015-06-01,6,2015,2.5,Anything,total,0.8
89144,16013,CLSB,2015-06-01,6,2015,2.5,Anything,target,0.8
89144,16014,CLSB,2015-06-01,6,2015,3,Pylodictis,total,1.3333333333333333
89144,16014,CLSB,2015-06-01,6,2015,3,Pylodictis,target,0.3333333333333333
89144,16015,CLSB,2015-06-01,6,2015,2,Anything,total,0
89144,16015,CLSB,2015-06-01,6,2015,2,Anything,target,0
89144,16016,CLSB,2015-06-01,6,2015,1,Anything,total,3
89144,16016,CLSB,2015-06-01,6,2015,1,Anything,target,3
89144,16017,CLSB,2015-06-01,6,2015,2,Anything,total,0.5
89144,16017,CLSB,2015-06-01,6,2015,2,Anything,target,0.5
89144,16018,CLSB,2015-06-01,6,2015,2,Anything,total,0.5
89144,16018,CLSB,2015-06-01,6,2015,2,Anything,target,0.5
89144,16019,CLSB,2015-06-01,6,2015,2,Ictalurus,total,3.5
89144,16019,CLSB,2015-06-01,6,2015,2,Ictalurus,target,2
89144,16020,CLSB,2015-06-01,6,2015,1,Anything,total,4
89144,16020,CLSB,2015-06-01,6,2015,1,Anything,target,4
89144,16021,CLSB,2015-06-01,6,2015,6,Anything,total,1.6666666666666667
89144,16021,CLSB,2015-06-01,6,2015,6,Anything,target,1.6666666666666667
89144,16022,CLSB,2015-06-01,6,2015,0.25,Anything,total,0
89144,16022,CLSB,2015-06-01,6,2015,0.25,Anything,target,0
89144,16023,CLSB,2015-06-01,6,2015,2,Hypopthalmichthys,total,1
89144,16023,CLSB,2015-06-01,6,2015,2,Hypopthalmichthys,target,0.5
89144,16024,CLSB,2015-06-01,6,2015,3,Anything,total,1.6666666666666667
89144,16024,CLSB,2015-06-01,6,2015,3,Anything,target,1.6666666666666667
89144,16025,CLSB,2015-06-01,6,2015,6,Anything,total,1.5
89144,16025,CLSB,2015-06-01,6,2015,6,Anything,target,1.5
89145,16026,CLSB,2015-06-01,6,2015,0.5,Anything,total,0
89145,16026,CLSB,2015-06-01,6,2015,0.5,Anything,target,0
89145,16027,CLSB,2015-06-01,6,2015,1.5,Ictalurus,total,0
89145,16027,CLSB,2015-06-01,6,2015,1.5,Ictalurus,target,0
89145,16028,CLSB,2015-06-01,6,2015,2,Anything,total,2.5
89145,16028,CLSB,2015-06-01,6,2015,2,Anything,target,2.5
89145,16029,CLSB,2015-06-01,6,2015,6,Anything,total,1.5
89145,16029,CLSB,2015-06-01,6,2015,6,Anything,target,1.5
89145,16030,CLSB,2015-06-01,6,2015,6,Anything,total,1.1666666666666667
89145,16030,CLSB,2015-06-01,6,2015,6,Anything,target,1.1666666666666667
89145,16031,CLSB,2015-06-01,6,2015,0.5,Anything,total,0
89145,16031,CLSB,2015-06-01,6,2015,0.5,Anything,target,0
89145,16032,CLSB,2015-06-01,6,2015,3,Ictalurus,total,2.3333333333333335
89145,16032,CLSB,2015-06-01,6,2015,3,Ictalurus,target,1
89145,16033,CLSB,2015-06-01,6,2015,4.5,Anything,total,2.2222222222222223
89145,16033,CLSB,2015-06-01,6,2015,4.5,Anything,target,2.2222222222222223
89146,16034,CLSB,2015-07-01,7,2015,3,Anything,total,1.6666666666666667
89146,16034,CLSB,2015-07-01,7,2015,3,Anything,target,1.6666666666666667
89146,16035,CLSB,2015-07-01,7,2015,1,Hypopthalmichthys,total,0
89146,16035,CLSB,2015-07-01,7,2015,1,Hypopthalmichthys,target,0
89146,16036,CLSB,2015-07-01,7,2015,1.5,Pylodictis,total,2
89146,16036,CLSB,2015-07-01,7,2015,1.5,Pylodictis,target,0
89146,16037,CLSB,2015-07-01,7,2015,2,Anything,total,2.5
89146,16037,CLSB,2015-07-01,7,2015,2,Anything,target,2.5
89146,16038,CLSB,2015-07-01,7,2015,4,Hypopthalmichthys,total,0.5
89146,16038,CLSB,2015-07-01,7,2015,4,Hypopthalmichthys,target,0.25
89147,16039,CLSB,2015-07-01,7,2015,2,Anything,total,0
89147,16039,CLSB,2015-07-01,7,2015,2,Anything,target,0
89147,16040,CLSB,2015-07-01,7,2015,1.5,Pomoxis,total,2
89147,16040,CLSB,2015-07-01,7,2015,1.5,Pomoxis,target,1.3333333333333333
89147,16041,CLSB,2015-07-01,7,2015,1,Anything,total,0
89147,16041,CLSB,2015-07-01,7,2015,1,Anything,target,0
89147,16042,CLSB,2015-07-01,7,2015,2,Anything,total,2
89147,16042,CLSB,2015-07-01,7,2015,2,Anything,target,2
89147,16043,CLSB,2015-07-01,7,2015,2.5,Anything,total,0.4
89147,16043,CLSB,2015-07-01,7,2015,2.5,Anything,target,0.4
89147,16044,CLSB,2015-07-01,7,2015,1.5,Hypopthalmichthys,total,1.3333333333333333
89147,16044,CLSB,2015-07-01,7,2015,1.5,Hypopthalmichthys,target,0
89148,16045,CLSB,2015-07-01,7,2015,2,Anything,total,1
89148,16045,CLSB,2015-07-01,7,2015,2,Anything,target,1
89148,16046,CLSB,2015-07-01,7,2015,6,Anything,total,0
89148,16046,CLSB,2015-07-01,7,2015,6,Anything,target,0
89148,16047,CLSB,2015-07-01,7,2015,3,Hypopthalmichthys,total,1.6666666666666667
89148,16047,CLSB,2015-07-01,7,2015,3,Hypopthalmichthys,target,0.3333333333333333
89148,16048,CLSB,2015-07-01,7,2015,4,Anything,total,1.25
89148,16048,CLSB,2015-07-01,7,2015,4,Anything,target,1.25
89148,16049,CLSB,2015-07-01,7,2015,9,Pylodictis,total,0.2222222222222222
89148,16049,CLSB,2015-07-01,7,2015,9,Pylodictis,target,0.2222222222222222
89148,16050,CLSB,2015-07-01,7,2015,2,Anything,total,1
89148,16050,CLSB,2015-07-01,7,2015,2,Anything,target,1
89148,16051,CLSB,2015-07-01,7,2015,3,Anything,total,2
89148,16051,CLSB,2015-07-01,7,2015,3,Anything,target,2
89149,16052,CLSB,2015-08-01,8,2015,0.25,Anything,total,4
89149,16052,CLSB,2015-08-01,8,2015,0.25,Anything,target,4
89149,16053,CLSB,2015-08-01,8,2015,2,Anything,total,2.5
89149,16053,CLSB,2015-08-01,8,2015,2,Anything,target,2.5
89149,16054,CLSB,2015-08-01,8,2015,1.5,Pomoxis,total,3.3333333333333335
89149,16054,CLSB,2015-08-01,8,2015,1.5,Pomoxis,target,2
89149,16055,CLSB,2015-08-01,8,2015,2,Ictalurus,total,1
89149,16055,CLSB,2015-08-01,8,2015,2,Ictalurus,target,1
89149,16056,CLSB,2015-08-01,8,2015,2,Anything,total,0.5
89149,16056,CLSB,2015-08-01,8,2015,2,Anything,target,0.5
89149,16057,CLSB,2015-08-01,8,2015,1,Ictalurus,total,3
89149,16057,CLSB,2015-08-01,8,2015,1,Ictalurus,target,2
89150,16058,CLSB,2015-08-01,8,2015,2.5,Ictalurus,total,2.4
89150,16058,CLSB,2015-08-01,8,2015,2.5,Ictalurus,target,1.6
89150,16059,CLSB,2015-08-01,8,2015,3,Anything,total,0
89150,16059,CLSB,2015-08-01,8,2015,3,Anything,target,0
89150,16060,CLSB,2015-08-01,8,2015,12,Ictalurus,total,0.5
89150,16060,CLSB,2015-08-01,8,2015,12,Ictalurus,target,0.25
89150,16061,CLSB,2015-08-01,8,2015,5,Pylodictis,total,1.2
89150,16061,CLSB,2015-08-01,8,2015,5,Pylodictis,target,0.2
89151,16062,CLSB,2015-08-01,8,2015,0.5,Anything,total,0
89151,16062,CLSB,2015-08-01,8,2015,0.5,Anything,target,0
89151,16063,CLSB,2015-08-01,8,2015,1,Ictalurus,total,0
89151,16063,CLSB,2015-08-01,8,2015,1,Ictalurus,target,0
89151,16064,CLSB,2015-08-01,8,2015,4.5,Anything,total,1.3333333333333333
89151,16064,CLSB,2015-08-01,8,2015,4.5,Anything,target,1.3333333333333333
89151,16065,CLSB,2015-08-01,8,2015,3,Anything,total,0
89151,16065,CLSB,2015-08-01,8,2015,3,Anything,target,0
89151,16066,CLSB,2015-08-01,8,2015,4,Anything,total,2.25
89151,16066,CLSB,2015-08-01,8,2015,4,Anything,target,2.25
89151,16067,CLSB,2015-08-01,8,2015,5,Anything,total,1.8
89151,16067,CLSB,2015-08-01,8,2015,5,Anything,target,1.8
89151,16068,CLSB,2015-08-01,8,2015,2,Anything,total,0
89151,16068,CLSB,2015-08-01,8,2015,2,Anything,target,0
89151,16069,CLSB,2015-08-01,8,2015,4,Pylodictis,total,0.75
89151,16069,CLSB,2015-08-01,8,2015,4,Pylodictis,target,0.25
89152,16070,CLSB,2015-09-01,9,2015,6,Pylodictis,total,0.16666666666666666
89152,16070,CLSB,2015-09-01,9,2015,6,Pylodictis,target,0
89152,16071,CLSB,2015-09-01,9,2015,1,Ictalurus,total,0
89152,16071,CLSB,2015-09-01,9,2015,1,Ictalurus,target,0
89152,16072,CLSB,2015-09-01,9,2015,1,Anything,total,0
89152,16072,CLSB,2015-09-01,9,2015,1,Anything,target,0
89152,16073,CLSB,2015-09-01,9,2015,1.5,Anything,total,2.6666666666666665
89152,16073,CLSB,2015-09-01,9,2015,1.5,Anything,target,2.6666666666666665
89152,16074,CLSB,2015-09-01,9,2015,5,Hypopthalmichthys,total,0
89152,16074,CLSB,2015-09-01,9,2015,5,Hypopthalmichthys,target,0
89152,16075,CLSB,2015-09-01,9,2015,1,Anything,total,3
89152,16075,CLSB,2015-09-01,9,2015,1,Anything,target,3
89153,16076,CLSB,2015-09-01,9,2015,1,Anything,total,9
89153,16076,CLSB,2015-09-01,9,2015,1,Anything,target,9
89153,16077,CLSB,2015-09-01,9,2015,3,Pylodictis,total,0.6666666666666666
89153,16077,CLSB,2015-09-01,9,2015,3,Pylodictis,target,0.3333333333333333
89153,16078,CLSB,2015-09-01,9,2015,2,Hypopthalmichthys,total,0.5
89153,16078,CLSB,2015-09-01,9,2015,2,Hypopthalmichthys,target,0.5
89153,16079,CLSB,2015-09-01,9,2015,6,Anything,total,1.1666666666666667
89153,16079,CLSB,2015-09-01,9,2015,6,Anything,target,1.1666666666666667
89153,16080,CLSB,2015-09-01,9,2015,4,Ictalurus,total,1.75
89153,16080,CLSB,2015-09-01,9,2015,4,Ictalurus,target,1.5
89153,16081,CLSB,2015-09-01,9,2015,2,Ictalurus,total,0
89153,16081,CLSB,2015-09-01,9,2015,2,Ictalurus,target,0
89154,16082,CLSB,2015-09-01,9,2015,0.5,Anything,total,0
89154,16082,CLSB,2015-09-01,9,2015,0.5,Anything,target,0
89154,16083,CLSB,2015-09-01,9,2015,4,Anything,total,1.75
89154,16083,CLSB,2015-09-01,9,2015,4,Anything,target,1.75
89154,16084,CLSB,2015-09-01,9,2015,1,Ictalurus,total,2
89154,16084,CLSB,2015-09-01,9,2015,1,Ictalurus,target,1
89154,16085,CLSB,2015-09-01,9,2015,3.5,Ictalurus,total,0.5714285714285714
89154,16085,CLSB,2015-09-01,9,2015,3.5,Ictalurus,target,0.5714285714285714
89155,16086,CLSB,2015-10-01,10,2015,1.5,Anything,total,0
89155,16086,CLSB,2015-10-01,10,2015,1.5,Anything,target,0
89155,16087,CLSB,2015-10-01,10,2015,6,Pylodictis,total,1
89155,16087,CLSB,2015-10-01,10,2015,6,Pylodictis,target,0
89155,16088,CLSB,2015-10-01,10,2015,0.5,Anything,total,0
89155,16088,CLSB,2015-10-01,10,2015,0.5,Anything,target,0
89155,16089,CLSB,2015-10-01,10,2015,2.5,Hypopthalmichthys,total,0
89155,16089,CLSB,2015-10-01,10,2015,2.5,Hypopthalmichthys,target,0
89155,16090,CLSB,2015-10-01,10,2015,4,Anything,total,1.75
89155,16090,CLSB,2015-10-01,10,2015,4,Anything,target,1.75
89155,16091,CLSB,2015-10-01,10,2015,3.5,Anything,total,1.1428571428571428
89155,16091,CLSB,2015-10-01,10,2015,3.5,Anything,target,1.1428571428571428
89156,16092,CLSB,2015-10-01,10,2015,1,Anything,total,0
89156,16092,CLSB,2015-10-01,10,2015,1,Anything,target,0
89156,16093,CLSB,2015-10-01,10,2015,4,Anything,total,1.5
89156,16093,CLSB,2015-10-01,10,2015,4,Anything,target,1.5
89156,16094,CLSB,2015-10-01,10,2015,1,Ictalurus,total,0
89156,16094,CLSB,2015-10-01,10,2015,1,Ictalurus,target,0
89156,16095,CLSB,2015-10-01,10,2015,1,Anything,total,4
89156,16095,CLSB,2015-10-01,10,2015,1,Anything,target,4
89157,16096,CLSB,2015-10-01,10,2015,2,Hypopthalmichthys,total,0
89157,16096,CLSB,2015-10-01,10,2015,2,Hypopthalmichthys,target,0
89157,16097,CLSB,2015-10-01,10,2015,3.5,Ictalurus,total,1.7142857142857142
89157,16097,CLSB,2015-10-01,10,2015,3.5,Ictalurus,target,0.5714285714285714
89157,16098,CLSB,2015-10-01,10,2015,2,Anything,total,2.5
89157,16098,CLSB,2015-10-01,10,2015,2,Anything,target,2.5
89157,16099,CLSB,2015-10-01,10,2015,1,Anything,total,4
89157,16099,CLSB,2015-10-01,10,2015,1,Anything,target,4
89157,16100,CLSB,2015-10-01,10,2015,0.25,Anything,total,0
89157,16100,CLSB,2015-10-01,10,2015,0.25,Anything,target,0
89158,16101,CLSB,2017-03-01,3,2017,1,Pomoxis,total,1
89158,16101,CLSB,2017-03-01,3,2017,1,Pomoxis,target,0
89159,16102,CLSB,2017-03-01,3,2017,4,Anything,total,0.5
89159,16102,CLSB,2017-03-01,3,2017,4,Anything,target,0.5
89159,16103,CLSB,2017-03-01,3,2017,2,Cyprinus,total,0
89159,16103,CLSB,2017-03-01,3,2017,2,Cyprinus,target,0
89160,16104,CLSB,2017-03-01,3,2017,2,Anything,total,0
89160,16104,CLSB,2017-03-01,3,2017,2,Anything,target,0
89161,16105,CLSB,2017-04-01,4,2017,3,Anything,total,0.6666666666666666
89161,16105,CLSB,2017-04-01,4,2017,3,Anything,target,0.6666666666666666
89161,16106,CLSB,2017-04-01,4,2017,2,Anything,total,1
89161,16106,CLSB,2017-04-01,4,2017,2,Anything,target,1
89161,16107,CLSB,2017-04-01,4,2017,3,Pomoxis,total,1
89161,16107,CLSB,2017-04-01,4,2017,3,Pomoxis,target,0
89161,16108,CLSB,2017-04-01,4,2017,2,Anything,total,1
89161,16108,CLSB,2017-04-01,4,2017,2,Anything,target,1
89161,16109,CLSB,2017-04-01,4,2017,4,Anything,total,1.5
89161,16109,CLSB,2017-04-01,4,2017,4,Anything,target,1.5
89161,16110,CLSB,2017-04-01,4,2017,3.5,Anything,total,1.4285714285714286
89161,16110,CLSB,2017-04-01,4,2017,3.5,Anything,target,1.4285714285714286
89161,16111,CLSB,2017-04-01,4,2017,4.5,Anything,total,1.7777777777777777
89161,16111,CLSB,2017-04-01,4,2017,4.5,Anything,target,1.7777777777777777
89161,16112,CLSB,2017-04-01,4,2017,1.5,Anything,total,3.3333333333333335
89161,16112,CLSB,2017-04-01,4,2017,1.5,Anything,target,3.3333333333333335
89161,16113,CLSB,2017-04-01,4,2017,6,Anything,total,1.6666666666666667
89161,16113,CLSB,2017-04-01,4,2017,6,Anything,target,1.6666666666666667
89162,16114,CLSB,2017-04-01,4,2017,4.5,Anything,total,0
89162,16114,CLSB,2017-04-01,4,2017,4.5,Anything,target,0
89162,16115,CLSB,2017-04-01,4,2017,4,Anything,total,2.25
89162,16115,CLSB,2017-04-01,4,2017,4,Anything,target,2.25
89162,16116,CLSB,2017-04-01,4,2017,0.5,Anything,total,0
89162,16116,CLSB,2017-04-01,4,2017,0.5,Anything,target,0
89162,16117,CLSB,2017-04-01,4,2017,2,Anything,total,2.5
89162,16117,CLSB,2017-04-01,4,2017,2,Anything,target,2.5
89163,16118,CLSB,2017-04-01,4,2017,8.25,Anything,total,1.3333333333333333
89163,16118,CLSB,2017-04-01,4,2017,8.25,Anything,target,1.3333333333333333
89163,16119,CLSB,2017-04-01,4,2017,6,Anything,total,0.6666666666666666
89163,16119,CLSB,2017-04-01,4,2017,6,Anything,target,0.6666666666666666
89163,16120,CLSB,2017-04-01,4,2017,2,Anything,total,1.5
89163,16120,CLSB,2017-04-01,4,2017,2,Anything,target,1.5
89163,16121,CLSB,2017-04-01,4,2017,2.25,Anything,total,4.888888888888889
89163,16121,CLSB,2017-04-01,4,2017,2.25,Anything,target,4.888888888888889
89163,16122,CLSB,2017-04-01,4,2017,4,Anything,total,1.5
89163,16122,CLSB,2017-04-01,4,2017,4,Anything,target,1.5
89163,16123,CLSB,2017-04-01,4,2017,2,Anything,total,2
89163,16123,CLSB,2017-04-01,4,2017,2,Anything,target,2
89163,16124,CLSB,2017-04-01,4,2017,7.5,Pomoxis,total,2.2666666666666666
89163,16124,CLSB,2017-04-01,4,2017,7.5,Pomoxis,target,1.2
89163,16125,CLSB,2017-04-01,4,2017,2,Anything,total,1.5
89163,16125,CLSB,2017-04-01,4,2017,2,Anything,target,1.5
89164,16126,CLSB,2017-05-01,5,2017,2.5,Anything,total,0.8
89164,16126,CLSB,2017-05-01,5,2017,2.5,Anything,target,0.8
89164,16127,CLSB,2017-05-01,5,2017,0.25,Anything,total,0
89164,16127,CLSB,2017-05-01,5,2017,0.25,Anything,target,0
89164,16128,CLSB,2017-05-01,5,2017,0.5,Pomoxis,total,2
89164,16128,CLSB,2017-05-01,5,2017,0.5,Pomoxis,target,0
89164,16129,CLSB,2017-05-01,5,2017,0.5,Anything,total,0
89164,16129,CLSB,2017-05-01,5,2017,0.5,Anything,target,0
89164,16130,CLSB,2017-05-01,5,2017,2,Anything,total,0.5
89164,16130,CLSB,2017-05-01,5,2017,2,Anything,target,0.5
89164,16131,CLSB,2017-05-01,5,2017,4.5,Anything,total,0.8888888888888888
89164,16131,CLSB,2017-05-01,5,2017,4.5,Anything,target,0.8888888888888888
89164,16132,CLSB,2017-05-01,5,2017,1.5,Anything,total,0
89164,16132,CLSB,2017-05-01,5,2017,1.5,Anything,target,0
89164,16133,CLSB,2017-05-01,5,2017,2,Pomoxis,total,1
89164,16133,CLSB,2017-05-01,5,2017,2,Pomoxis,target,0.5
89164,16134,CLSB,2017-05-01,5,2017,1.5,Anything,total,0
89164,16134,CLSB,2017-05-01,5,2017,1.5,Anything,target,0
89164,16135,CLSB,2017-05-01,5,2017,0.25,Anything,total,4
89164,16135,CLSB,2017-05-01,5,2017,0.25,Anything,target,4
89164,16136,CLSB,2017-05-01,5,2017,0.5,Pomoxis,total,0
89164,16136,CLSB,2017-05-01,5,2017,0.5,Pomoxis,target,0
89164,16137,CLSB,2017-05-01,5,2017,8.5,Ictalurus,total,2.3529411764705883
89164,16137,CLSB,2017-05-01,5,2017,8.5,Ictalurus,target,2.1176470588235294
89164,16138,CLSB,2017-05-01,5,2017,3.5,Pomoxis,total,1.4285714285714286
89164,16138,CLSB,2017-05-01,5,2017,3.5,Pomoxis,target,0.8571428571428571
89164,16139,CLSB,2017-05-01,5,2017,0.5,Anything,total,4
89164,16139,CLSB,2017-05-01,5,2017,0.5,Anything,target,4
89164,16140,CLSB,2017-05-01,5,2017,1.5,Morone,total,2.6666666666666665
89164,16140,CLSB,2017-05-01,5,2017,1.5,Morone,target,0.6666666666666666
89164,16141,CLSB,2017-05-01,5,2017,4,Ictalurus,total,0.5
89164,16141,CLSB,2017-05-01,5,2017,4,Ictalurus,target,0.5
89164,16142,CLSB,2017-05-01,5,2017,3,Pomoxis,total,4
89164,16142,CLSB,2017-05-01,5,2017,3,Pomoxis,target,3.6666666666666665
89164,16143,CLSB,2017-05-01,5,2017,1.5,Anything,total,1.3333333333333333
89164,16143,CLSB,2017-05-01,5,2017,1.5,Anything,target,1.3333333333333333
89164,16144,CLSB,2017-05-01,5,2017,1,Sander,total,5
89164,16144,CLSB,2017-05-01,5,2017,1,Sander,target,0
89164,16145,CLSB,2017-05-01,5,2017,6.75,Anything,total,0.4444444444444444
89164,16145,CLSB,2017-05-01,5,2017,6.75,Anything,target,0.4444444444444444
89165,16146,CLSB,2017-05-01,5,2017,4,Anything,total,1.5
89165,16146,CLSB,2017-05-01,5,2017,4,Anything,target,1.5
89165,16147,CLSB,2017-05-01,5,2017,2,Anything,total,3.5
89165,16147,CLSB,2017-05-01,5,2017,2,Anything,target,3.5
89165,16148,CLSB,2017-05-01,5,2017,2,Anything,total,2.5
89165,16148,CLSB,2017-05-01,5,2017,2,Anything,target,2.5
89165,16149,CLSB,2017-05-01,5,2017,1,Anything,total,0
89165,16149,CLSB,2017-05-01,5,2017,1,Anything,target,0
89165,16150,CLSB,2017-05-01,5,2017,5,Anything,total,2.2
89165,16150,CLSB,2017-05-01,5,2017,5,Anything,target,2.2
89165,16151,CLSB,2017-05-01,5,2017,3,Anything,total,3.6666666666666665
89165,16151,CLSB,2017-05-01,5,2017,3,Anything,target,3.6666666666666665
89165,16152,CLSB,2017-05-01,5,2017,4,Morone,total,3.25
89165,16152,CLSB,2017-05-01,5,2017,4,Morone,target,2
89165,16153,CLSB,2017-05-01,5,2017,0.5,Anything,total,0
89165,16153,CLSB,2017-05-01,5,2017,0.5,Anything,target,0
89165,16154,CLSB,2017-05-01,5,2017,1,Anything,total,1
89165,16154,CLSB,2017-05-01,5,2017,1,Anything,target,1
