event_id,interview_id,impd,date,month,year,anghrs,pref_genus,genus,count,catch_rate,target
90968,40182,HISB,1999-03-01,3,1999,2,Anything,Pylodictis,0,0,1
90968,40182,HISB,1999-03-01,3,1999,2,Anything,Salmonidae,0,0,1
90968,40182,HISB,1999-03-01,3,1999,2,Anything,Sander,0,0,1
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Ameiurus,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Aplodinotus,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Cycleptus,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Cyprinus,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Dorosoma,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Hypopthalmichthys,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Ictalurus,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Ictiobus,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Lepisosteus,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Lepomis,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Micropterus,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Minytrema,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Morone,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Nothing,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Other,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Polyodon,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Pomoxis,0,0,1
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Pylodictis,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Salmonidae,0,0,0
90968,40183,HISB,1999-03-01,3,1999,0.5,Pomoxis,Sander,2,4,0
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Ameiurus,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Aplodinotus,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Cycleptus,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Cyprinus,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Dorosoma,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Hypopthalmichthys,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Ictalurus,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Ictiobus,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Lepisosteus,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Lepomis,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Micropterus,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Minytrema,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Morone,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Nothing,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Other,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Polyodon,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Pomoxis,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Pylodictis,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Salmonidae,0,0,1
90968,40184,HISB,1999-03-01,3,1999,3,Anything,Sander,2,0.6666666666666666,1
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Ameiurus,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Aplodinotus,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Cycleptus,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Cyprinus,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Dorosoma,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Hypopthalmichthys,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Ictalurus,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Ictiobus,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Lepisosteus,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Lepomis,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Micropterus,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Minytrema,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Morone,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Nothing,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Other,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Polyodon,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Pomoxis,9,3.6,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Pylodictis,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Salmonidae,0,0,0
90968,40185,HISB,1999-03-01,3,1999,2.5,Sander,Sander,0,0,1
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Ameiurus,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Aplodinotus,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Cycleptus,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Cyprinus,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Dorosoma,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Hypopthalmichthys,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Ictalurus,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Ictiobus,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Lepisosteus,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Lepomis,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Micropterus,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Minytrema,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Morone,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Nothing,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Other,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Polyodon,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Pomoxis,6,2,1
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Pylodictis,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Salmonidae,0,0,0
90968,40186,HISB,1999-03-01,3,1999,3,Pomoxis,Sander,0,0,0
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Ameiurus,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Aplodinotus,1,1,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Cycleptus,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Cyprinus,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Dorosoma,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Hypopthalmichthys,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Ictalurus,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Ictiobus,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Lepisosteus,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Lepomis,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Micropterus,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Minytrema,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Morone,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Nothing,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Other,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Polyodon,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Pomoxis,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Pylodictis,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Salmonidae,0,0,1
90969,40189,HISB,1999-03-01,3,1999,1,Anything,Sander,0,0,1
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Ameiurus,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Aplodinotus,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Cycleptus,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Cyprinus,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Dorosoma,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Hypopthalmichthys,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Ictalurus,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Ictiobus,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Lepisosteus,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Lepomis,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Micropterus,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Minytrema,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Morone,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Nothing,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Other,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Polyodon,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Pomoxis,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Pylodictis,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Salmonidae,0,0,0
90969,40193,HISB,1999-03-01,3,1999,1,Sander,Sander,1,1,1
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Ameiurus,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Aplodinotus,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Cycleptus,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Cyprinus,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Dorosoma,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Hypopthalmichthys,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Ictalurus,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Ictiobus,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Lepisosteus,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Lepomis,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Micropterus,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Minytrema,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Morone,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Nothing,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Other,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Polyodon,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Pomoxis,4,0.3333333333333333,1
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Pylodictis,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Salmonidae,0,0,0
90969,40194,HISB,1999-03-01,3,1999,12,Pomoxis,Sander,11,0.9166666666666666,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Ameiurus,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Aplodinotus,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Cycleptus,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Cyprinus,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Dorosoma,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Hypopthalmichthys,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Ictalurus,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Ictiobus,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Lepisosteus,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Lepomis,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Micropterus,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Minytrema,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Morone,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Nothing,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Other,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Polyodon,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Pomoxis,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Pylodictis,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Salmonidae,0,0,0
90969,40195,HISB,1999-03-01,3,1999,0.5,Sander,Sander,1,2,1
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Ameiurus,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Aplodinotus,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Cycleptus,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Cyprinus,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Dorosoma,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Hypopthalmichthys,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Ictalurus,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Ictiobus,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Lepisosteus,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Lepomis,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Micropterus,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Minytrema,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Morone,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Nothing,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Other,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Polyodon,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Pomoxis,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Pylodictis,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Salmonidae,0,0,0
90969,40196,HISB,1999-03-01,3,1999,0.5,Sander,Sander,1,2,1
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Ameiurus,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Aplodinotus,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Cycleptus,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Cyprinus,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Dorosoma,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Hypopthalmichthys,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Ictalurus,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Ictiobus,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Lepisosteus,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Lepomis,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Micropterus,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Minytrema,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Morone,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Nothing,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Other,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Polyodon,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Pomoxis,7,1.1666666666666667,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Pylodictis,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Salmonidae,0,0,0
90969,40201,HISB,1999-03-01,3,1999,6,Sander,Sander,0,0,1
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Ameiurus,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Aplodinotus,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Cycleptus,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Cyprinus,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Dorosoma,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Hypopthalmichthys,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Ictalurus,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Ictiobus,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Lepisosteus,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Lepomis,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Micropterus,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Minytrema,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Morone,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Nothing,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Other,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Polyodon,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Pomoxis,1,0.16666666666666666,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Pylodictis,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Salmonidae,0,0,0
90969,40202,HISB,1999-03-01,3,1999,6,Sander,Sander,0,0,1
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Ameiurus,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Aplodinotus,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Cycleptus,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Cyprinus,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Dorosoma,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Hypopthalmichthys,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Ictalurus,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Ictiobus,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Lepisosteus,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Lepomis,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Micropterus,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Minytrema,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Morone,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Nothing,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Other,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Polyodon,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Pomoxis,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Pylodictis,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Salmonidae,0,0,0
90969,40203,HISB,1999-03-01,3,1999,5,Sander,Sander,3,0.6,1
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Ameiurus,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Aplodinotus,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Cycleptus,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Cyprinus,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Dorosoma,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Hypopthalmichthys,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Ictalurus,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Ictiobus,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Lepisosteus,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Lepomis,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Micropterus,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Minytrema,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Morone,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Nothing,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Other,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Polyodon,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Pomoxis,7,1.4,1
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Pylodictis,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Salmonidae,0,0,0
90969,40204,HISB,1999-03-01,3,1999,5,Pomoxis,Sander,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Ameiurus,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Aplodinotus,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Cycleptus,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Cyprinus,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Dorosoma,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Hypopthalmichthys,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Ictalurus,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Ictiobus,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Lepisosteus,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Lepomis,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Micropterus,1,0.2857142857142857,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Minytrema,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Morone,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Nothing,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Other,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Polyodon,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Pomoxis,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Pylodictis,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Salmonidae,0,0,0
90969,40206,HISB,1999-03-01,3,1999,3.5,Sander,Sander,1,0.2857142857142857,1
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Ameiurus,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Aplodinotus,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Cycleptus,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Cyprinus,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Dorosoma,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Hypopthalmichthys,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Ictalurus,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Ictiobus,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Lepisosteus,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Lepomis,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Micropterus,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Minytrema,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Morone,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Nothing,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Other,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Polyodon,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Pomoxis,2,0.5,1
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Pylodictis,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Salmonidae,0,0,0
90969,40207,HISB,1999-03-01,3,1999,4,Pomoxis,Sander,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Ameiurus,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Aplodinotus,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Cycleptus,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Cyprinus,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Dorosoma,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Hypopthalmichthys,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Ictalurus,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Ictiobus,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Lepisosteus,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Lepomis,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Micropterus,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Minytrema,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Morone,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Nothing,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Other,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Polyodon,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Pomoxis,12,12,1
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Pylodictis,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Salmonidae,0,0,0
90970,40210,HISB,1999-04-01,4,1999,1,Pomoxis,Sander,0,0,0
90970,40211,HISB,1999-04-01,4,1999,0.5,Ictalurus,Ameiurus,0,0,0
90970,40211,HISB,1999-04-01,4,1999,0.5,Ictalurus,Aplodinotus,0,0,0
90970,40211,HISB,1999-04-01,4,1999,0.5,Ictalurus,Cycleptus,0,0,0
90970,40211,HISB,1999-04-01,4,1999,0.5,Ictalurus,Cyprinus,0,0,0
90970,40211,HISB,1999-04-01,4,1999,0.5,Ictalurus,Dorosoma,0,0,0
